crd,subsidiaries
37214,132057
37214,105642
37214,105616
37214,47658
37214,107644
37214,106983
37214,140314
37214,128557
37214,35693
37214,14508
37214,106108
37214,169469
37214,17454
37214,36671
37214,7560
37214,107200
1526,8099
1526,107028
171272,150887
28269,44323
28269,30395
17790,2525
17790,15076
17790,27501
17790,7172
17790,16570
114993,115974
173643,301044
173643,170846
146843,19721
10386,116302
131121,15840
131121,107622
131121,615
131121,14251
131121,4095
131121,43373
131121,833
46605,145807
46605,141661
46605,142910
14408,42886
14408,47380
14408,3198
14408,47326
14408,7897
165027,123047
37869,157980
37869,158214
250,166710
250,105139
39589,44339
39589,43168
39589,44324
39063,158079
28078,171003
28078,166176
28078,170336
28078,163752
28078,145446
28078,147353
28078,128356
28078,1101
28078,127065
28078,143244
28078,160878
28078,34754
28078,41795
28078,6959
28078,106975
28078,108518
28078,106186
28078,106800
28078,105377
28078,106960
28078,108633
285480,110091
285480,27314
285480,173876
285480,134436
285480,128066
285480,111883
285480,134918
285480,154572
285480,130758
285480,164420
285480,161631
285480,153425
285480,104543
285480,121942
285480,109421
285480,130949
285480,154475
285480,121591
285480,135829
285480,132694
285480,131106
285480,153456
285480,107545
285480,106274
285480,115119
285480,6857
285480,106146
285480,105916
285480,106698
149666,108673
10702,145006
126935,118790
37059,106189
7973,103730
7973,139838
7973,103821
7973,15654
7973,112892
7973,31796
7973,816
19138,20900
19138,7353
34123,106201
34123,106973
34123,111876
34123,105771
34123,105644
34123,10358
34123,10465
34123,32087
34123,13349
34123,105297
10384,47293
42159,1326
42159,106473
42159,106951
42159,39631
42159,108970
42159,42890
42159,1625
42159,111528
42159,25025
42159,29106
283078,298769
283078,168190
168420,144769
168420,118817
168420,155984
7005,7005
110647,121767
110647,867
110647,115152
110647,110683
110647,47363
110647,2347
37272,547
37272,38383
37272,10306
37272,3036
37272,10410
6271,152776
6271,38339
6271,135405
6271,106156
6271,142785
6271,283390
6271,109278
6271,17499
24220,108534
24220,112058
24220,45646
24220,13109
144823,144570
6540,17529
6540,36189
6540,15776
6540,103806
6540,44883
103919,138476
103919,138123
103919,106562
103919,105636
103919,121876
103919,127218
103919,123122
103919,113078
103919,104626
103919,146514
103919,134660
103919,138023
103919,7691
103919,469
103919,132035
103919,108559
103919,105108
103919,107059
103919,110227
103919,106614
103919,108069
103919,106843
103919,105776
103919,127003
103919,104552
103919,109457
103919,107105
103919,135051
103919,38642
103919,142558
103919,120680
103919,131526
103919,131322
103919,14007
103919,104507
103919,108928
103919,4100
103919,105067
103919,109787
103919,16139
103919,19693
103919,147053
103919,146121
103919,13906
103919,26091
103919,20373
103919,109794
103919,30683
103919,103971
103919,111168
103919,104713
103919,112596
103919,112613
103919,107900
103919,16361
103919,10598
5680,133370
5680,135622
5680,25334
5680,111184
5680,481
5680,104156
5680,143308
5680,120446
5680,108696
5680,145420
5680,28218
5680,793
8258,291989
8258,120632
8258,154725
8258,156932
8258,157070
8258,148024
8258,154410
8258,154003
121705,33019
121705,35413
121705,141724
121705,134284
121705,113728
121705,120636
121705,101900
121705,103917
121705,45914
29693,7059
29693,10111
29693,120444
29693,133804
29693,3989
29693,108697
29693,15387
29693,17053
37412,8010
284172,268796
103680,151356
319,140444
13256,24928
13256,13572
13256,19242
13256,13255
13256,34815
7518,155195
36537,136212
36537,38339
36537,29244
36537,15634
36537,30188
36537,19541
36537,22229
36537,29693
36537,37059
36537,30016
36537,7174
158956,162252
158956,162253
136696,46561
136696,154945
10339,127541
10339,109643
149179,113205
170005,298343
170005,156543
36478,145590
36478,291989
36478,8258
36478,154725
36478,157070
36478,148024
36478,154003
36478,121445
36478,120632
166498,166977
166498,165736
144827,136225
104313,7192
173271,173191
103160,123898
43036,3487
40118,158905
165041,165841
10232,133763
10232,5435
10232,13626
10232,42803
10232,37449
10232,146
10232,21774
10232,5967
10232,7461
10232,23131
10232,10249
10232,13158
10232,20068
45501,5633
45501,5209
45501,43200
45501,36807
45501,27501
45501,22578
45501,10752
45501,16460
45501,13564
45501,36559
121990,140203
148299,148574
16210,44079
17465,286129
17465,146148
15034,117177
25585,125601
25585,111175
25585,47837
25585,108778
25585,105360
25585,109264
25585,108128
25585,107584
25585,107590
25585,105349
25585,105352
25585,7369
25320,109355
25320,128610
25320,128611
25320,105139
25320,105138
25320,105325
25320,106277
25320,35970
25320,5009
115920,153128
115920,277146
115920,112528
7616,304684
7616,14508
7616,35693
7616,153397
7616,169355
7616,122529
7616,151953
7616,110806
113728,33019
113728,103917
30935,143074
43276,111907
14508,304684
14508,7616
14508,110806
14508,169355
14508,153397
14508,151953
14508,122529
14508,35693
125032,31559
43536,109796
119302,281785
119302,157106
104308,132442
104308,103811
104308,42959
6906,106297
44930,171295
44930,130874
44930,110297
32505,124671
42887,126845
30349,13686
30349,104556
149210,141605
284050,282117
125605,142378
22549,104960
15648,26989
15648,24377
298,150886
298,166845
298,165776
298,166327
298,47342
298,110965
15356,106523
15356,27878
131221,6918
39310,133333
39310,35419
39310,104669
39310,487
39310,17922
39310,680
39310,105676
39310,105670
39310,106442
39310,107959
39310,21570
39310,108897
39310,129752
39310,105658
39310,40596
39310,105812
39310,127733
39310,18353
39310,7471
39310,5685
39310,30172
39310,126292
39310,104594
39310,107923
39310,19616
39310,11025
39310,17344
15560,105392
38637,6655
134768,118581
134768,153269
134768,126909
866,123381
866,16496
7438,142785
7438,135405
7438,38339
7438,106156
7438,33856
7438,104965
15840,4095
15840,142463
15840,833
15840,107622
15840,14251
15840,615
35800,167214
297287,125112
14376,1794
14376,16063
24951,145638
41970,298717
148054,151690
148054,129740
42202,149048
17868,111912
157384,292829
45074,46951
149272,283363
41716,148345
154327,305418
154327,301860
154327,289886
154327,281531
154327,173709
154327,140195
43068,39473
103834,133865
134459,104236
134459,39293
134459,120064
134459,32211
134459,35519
134459,23304
146974,144874
33549,43552
104091,144491
19061,125142
19061,468
19061,16009
19061,109641
19061,105930
19061,5249
19061,145508
19061,109783
19061,105790
19061,106435
19061,28262
291361,132272
45993,30773
45993,174182
45993,18456
31974,118958
5069,105176
2535,222515
103790,134159
103790,118232
103790,104485
103790,103782
153409,8509
153409,104162
6769,127902
8657,105955
127921,170610
305963,157067
305963,35230
150726,150139
150726,131076
131953,170817
118356,154032
118356,110795
16065,112368
46380,34148
46380,102760
281065,158795
43693,106189
169804,298809
169804,132070
169804,109018
47974,128659
282431,284632
121783,47086
121783,22589
121783,15296
107942,111196
139135,160214
139135,111168
139135,840
139135,6363
139135,26506
139135,108257
793,150982
793,127422
793,291897
793,281511
793,153189
793,133370
793,481
793,104156
793,145420
793,28218
128144,153563
47644,111423
22687,16443
22687,12984
10403,1326
10403,25574
10403,18718
10403,17116
10403,47268
13363,11206
136974,291770
136974,165015
28095,132845
158968,172912
23407,131688
42719,162747
6193,147420
6193,30996
6193,105090
127648,109187
127648,117908
127648,110006
127648,105986
127648,129104
28684,145049
28684,173743
287912,269900
175499,174690
36368,282639
36368,283158
36368,155860
36368,173945
36368,163553
36368,163161
36368,163409
36368,105390
36368,152237
36368,14232
36368,146696
36368,130352
36368,124506
121291,109802
121291,16517
121291,146711
121291,111320
121291,8352
121291,25865
121291,128504
121291,110264
121291,109732
121291,137115
121291,16686
121291,44057
6958,17870
6958,31194
6958,44018
6958,109648
6958,112284
6958,11181
6958,107640
6958,139046
6958,121263
6958,107173
17129,118393
132142,34214
132142,107704
132142,42239
132142,43761
13233,110378
14650,5979
47033,121857
132135,141087
104240,2525
104240,7172
18303,111208
18303,110618
18303,112161
18303,113972
18303,107095
18303,47268
18303,133402
18303,17454
18303,104857
18303,105764
18303,231
18303,106411
18303,108572
18303,44645
18303,132057
18303,105701
18303,105642
18303,105616
18303,47658
18303,112559
18303,139308
18303,132246
18303,107644
18303,106983
18303,140314
18303,128557
18303,36671
18303,7560
18303,121942
18303,112330
18303,107831
18303,106108
18303,40655
18303,14508
18303,35693
18303,107797
18303,47683
18303,41262
18303,41410
150631,125004
530,110391
104005,141588
112624,136865
112624,45744
112624,136080
112624,111289
112624,31299
112624,106256
112624,106494
112624,13572
112624,13256
112624,19242
112624,34815
112624,37886
112624,23302
112624,15340
112624,2882
112624,28872
112624,21644
112624,21675
112624,36259
112624,21543
112624,10299
11548,129787
17922,35419
17922,104669
17922,487
17922,111483
17922,30172
17922,126292
17922,39310
17922,19616
17922,104594
17922,11025
17922,107923
17922,17344
47215,153256
47215,107228
187515,290114
104472,121839
104472,114927
104472,111559
104472,111198
104472,42093
104472,32691
104472,33403
104472,28432
104472,79
104472,23019
104472,113359
133760,166401
131341,161971
131341,286356
174435,174403
6661,18718
6661,1711
31700,126588
31700,103843
297949,165459
141461,163518
141461,167184
141461,146991
141461,137099
170945,172129
124736,131367
15142,31194
15142,6579
23723,131445
23723,169919
23723,281712
665,307823
665,309345
665,150132
665,165620
665,145876
665,163758
39798,137900
39798,102920
39798,104234
39798,25574
39798,18718
5309,291396
5309,5308
140116,155426
140116,133449
140116,103846
140116,44254
120708,297463
120708,139366
18541,120500
18541,109640
18541,129623
18541,127242
18541,116884
18541,40875
18541,612
18541,111925
18541,108056
18541,114561
18541,114547
18541,114559
18541,31205
18541,104606
18541,109627
18541,41957
18541,22068
18541,108049
18541,25567
18541,107637
18541,105251
18541,108057
18541,106281
18541,104559
18541,105400
134162,152338
134162,283567
134162,137790
134162,134430
173962,281285
173962,107740
47788,149117
43771,130774
38181,112624
38181,13572
38181,24928
38181,19242
38181,34815
38181,37886
38181,31299
38181,23302
38181,15340
38181,2882
38181,42954
38181,28872
38181,29645
38181,21644
38181,10332
38181,36259
38181,10299
38181,21543
38181,1703
38181,21675
6945,13686
6945,29462
6945,34633
6945,10582
6945,103759
6945,7665
6945,16100
6945,17525
6945,5958
44821,100460
44821,103846
44821,7325
44821,105631
44821,556
146485,155426
146485,103846
146485,44254
146485,133449
146485,140116
104204,160693
104204,166090
104204,41025
104204,40620
172711,120719
172711,36848
133763,126090
133763,25803
133763,13318
133763,505
133763,3866
133763,10205
133763,110518
133763,108604
133763,171070
133763,7684
133763,109011
133763,165127
133763,421
133763,154149
133763,7461
133763,23131
156622,101420
11025,133068
11025,133366
11025,106487
11025,104973
11025,110841
11025,132377
11025,133204
11025,487
11025,126292
11025,19616
104651,114052
292589,304498
169662,168601
293630,296855
139098,137368
139098,135625
139098,43773
31338,156300
141697,105477
141697,144107
141697,3336
141697,40805
141697,132735
141697,106351
141697,106350
141697,152104
141697,107574
141697,39805
141697,134254
141697,124435
141697,142117
141697,135424
141697,137432
141697,119475
141697,118697
141697,117827
141697,30096
141697,129288
141697,108263
141697,40638
32029,141037
32029,104536
41243,148733
149084,104457
149084,113892
281510,107876
141685,172399
47275,123608
142334,111979
142334,38455
142334,47954
142334,5247
142334,47867
142334,29299
133816,144232
45753,110484
170937,283382
44254,155426
44254,140116
44254,133449
44254,103846
159475,104948
159475,111715
159475,154250
158970,159644
31796,816
31796,7973
38642,162262
38642,162379
38642,161987
38642,165482
38642,164594
38642,105247
38642,39438
38642,108928
38642,109457
38642,108069
38642,106843
38642,107105
38642,106614
47107,282630
20997,130010
33875,111528
33875,126407
33875,100400
33875,35865
33875,29337
33875,35874
103821,168401
103821,151470
103821,106238
103821,112200
103821,106012
103821,113463
103821,816
132643,133417
146547,282139
146547,111452
146547,170679
146547,139895
120674,126138
286464,38901
286464,283134
130335,44430
24028,43512
24028,14851
34903,30161
34903,45041
34903,16825
283560,173542
283560,269978
114474,122141
289415,285025
18434,13349
18434,10358
18434,34123
18434,10465
18434,32087
37761,35519
4,17344
4,19616
4,131539
4,105802
4,35419
4,110667
4,30172
4,126292
4,133333
4,107469
4,112660
4,133204
4,487
4,104594
4,11025
4,107923
4,136448
135708,7834
135708,7862
135708,38030
117176,172393
117176,150953
7519,160622
104219,116102
42060,296901
123421,104138
46201,104671
28292,15387
28292,833
28292,10111
28292,43373
28292,40586
28292,3989
28292,39213
28292,19253
28292,7447
28292,23988
28292,17053
28292,7059
28292,104454
121731,293726
121731,296946
38455,153585
142976,161215
120419,132637
120419,103724
121958,137838
17580,113930
17580,127003
17580,135051
17580,38642
17580,31334
17580,35682
17580,45943
17580,103934
17580,129052
17580,107943
17580,107938
17580,39636
17580,108069
17580,107105
17580,453
17580,15647
36508,125332
45456,8010
45456,27322
45456,110468
102780,47865
102780,3978
102780,145
102780,14232
102780,2580
8452,116357
8452,112526
8452,23682
102920,282107
102920,113359
102920,79
102920,106201
102920,134776
102920,104234
102920,20989
102920,107038
7360,297976
146870,281539
1326,141526
1326,29106
1326,106951
1326,111528
1326,39631
1326,42890
1326,25025
1326,108970
1326,106473
1326,42159
36716,111587
297905,175077
154667,159035
154667,5393
154667,127081
154667,103849
7164,152919
129119,146092
129119,2528
129119,159926
129119,106340
129119,122836
112190,5346
45555,145238
45555,153113
23562,108654
23562,109355
23562,117225
23562,109250
23562,112596
23562,112613
23562,120008
23562,107900
23562,26091
23562,16361
23562,24962
23562,46088
23562,103971
23562,111168
23562,104713
23562,108876
23562,30683
23562,105842
23562,17434
25752,107318
14009,154387
14009,153813
14009,108237
300059,108982
300059,145218
300059,19647
143180,172353
143180,150516
149827,147254
172778,283877
172778,186512
128183,43523
150780,282266
169578,160275
169578,144412
282480,288871
32259,2498
2882,148269
2882,3989
2882,106494
2882,34815
2882,107235
2882,108934
2882,36259
2882,111091
2882,37886
10674,307771
10674,37466
10674,109771
153133,306551
153133,287851
153133,282756
15820,18272
15820,32201
15820,34047
283942,7691
283942,16139
283942,142558
104071,21313
7512,119330
153813,154387
153813,108237
153813,14009
17503,41727
17503,35419
17503,431
40145,108061
18504,42759
18504,19662
151423,283339
151423,170811
151423,171207
151423,151599
151423,151605
151423,110497
16605,7117
173734,306760
173734,103848
173734,15883
173734,31334
173734,103934
173734,148477
173734,172662
173734,172663
173734,118787
173734,13494
173734,143809
173734,30016
173734,7174
173734,45943
173734,15634
173734,130745
173734,46106
173734,150987
173734,147382
173734,35682
46332,104928
114290,109933
114290,157789
114290,15807
114290,170463
120600,120275
